date,lat,lng,diff
2015-05-12 20:02:42,24.970415,121.543384,4
2015-05-12 20:17:42,24.970415,121.543384,4
2015-05-12 20:22:41,24.970415,121.543384,4
2015-05-12 20:27:41,24.970415,121.543384,4
2015-05-12 20:32:41,24.970415,121.543384,4
2015-05-12 20:37:42,24.970415,121.543384,4
2015-05-12 20:47:41,24.970415,121.543384,4
2015-05-12 20:56:41,24.970415,121.543384,5
2015-05-12 21:12:41,24.970415,121.543384,4
2015-05-12 21:22:41,24.970415,121.543384,4
2015-05-12 21:27:41,24.970415,121.543384,4
2015-05-12 21:37:41,24.970415,121.543384,4
2015-05-12 22:02:41,24.970415,121.543384,4
2015-05-12 22:07:41,24.970415,121.543384,4
2015-05-12 22:12:41,24.970415,121.543384,4
2015-05-12 22:17:41,24.970415,121.543384,4
2015-05-12 22:22:41,24.970415,121.543384,4
2015-05-12 23:22:41,24.970415,121.543384,4
2015-05-12 23:32:41,24.970415,121.543384,4
2015-05-12 23:47:41,24.970415,121.543384,4
2015-05-13 00:02:41,24.970415,121.543384,4
2015-05-13 00:07:41,24.970415,121.543384,4
2015-05-13 00:17:41,24.970415,121.543384,4
2015-05-13 00:22:41,24.970415,121.543384,4
2015-05-13 00:32:42,24.970415,121.543384,4
2015-05-12 00:56:39,24.971496,121.536296,4
2015-05-12 02:56:21,24.971496,121.536296,4
2015-05-12 06:31:24,24.971496,121.536296,4
2015-05-12 06:46:24,24.971496,121.536296,4
2015-05-12 06:51:24,24.971496,121.536296,4
2015-05-12 07:26:24,24.971496,121.536296,4
2015-05-12 09:06:24,24.971496,121.536296,4
2015-05-12 09:26:24,24.971496,121.536296,4
2015-05-12 09:31:24,24.971496,121.536296,4
2015-05-12 09:46:24,24.971496,121.536296,4
2015-05-12 10:06:23,24.971496,121.536296,4
2015-05-12 10:16:23,24.971496,121.536296,4
2015-05-12 10:26:23,24.971496,121.536296,4
2015-05-12 10:31:23,24.971496,121.536296,4
2015-05-12 10:46:23,24.971496,121.536296,4
2015-05-12 11:01:26,24.971496,121.536296,4
2015-05-12 11:21:25,24.971496,121.536296,4
2015-05-12 11:26:25,24.971496,121.536296,4
2015-05-12 11:31:25,24.971496,121.536296,4
2015-05-12 11:36:25,24.971496,121.536296,4
2015-05-12 11:41:25,24.971496,121.536296,4
2015-05-12 11:56:26,24.971496,121.536296,4
2015-05-12 12:01:26,24.971496,121.536296,4
2015-05-12 12:07:11,24.971496,121.536296,4
2015-05-12 12:36:26,24.971496,121.536296,4
2015-05-12 12:42:20,24.971496,121.536296,4
2015-05-12 12:47:21,24.971496,121.536296,4
2015-05-12 12:52:21,24.971496,121.536296,4
2015-05-12 13:27:20,24.971496,121.536296,4
2015-05-12 13:32:20,24.971496,121.536296,4
2015-05-12 13:37:20,24.971496,121.536296,4
2015-05-12 13:42:20,24.971496,121.536296,4
2015-05-12 13:47:20,24.971496,121.536296,4
2015-05-12 13:52:20,24.971496,121.536296,4
2015-05-12 14:27:20,24.971496,121.536296,4
2015-05-12 14:37:20,24.971496,121.536296,4
2015-05-12 15:02:20,24.971496,121.536296,4
2015-05-12 15:32:20,24.971496,121.536296,4
2015-05-12 15:46:20,24.971496,121.536296,4
2015-05-12 15:57:20,24.971496,121.536296,4
2015-05-12 16:02:20,24.971496,121.536296,4
2015-05-12 16:07:20,24.971496,121.536296,4
2015-05-12 16:17:20,24.971496,121.536296,4
2015-05-12 16:22:20,24.971496,121.536296,4
2015-05-12 16:27:20,24.971496,121.536296,4
2015-05-12 16:38:04,24.971496,121.536296,4
2015-05-12 16:42:20,24.971496,121.536296,4
2015-05-12 17:02:21,24.971496,121.536296,4
2015-05-12 17:07:21,24.971496,121.536296,4
2015-05-12 17:17:21,24.971496,121.536296,4
2015-05-12 17:22:20,24.971496,121.536296,4
2015-05-12 17:27:20,24.971496,121.536296,4
2015-05-12 17:37:20,24.971496,121.536296,4
2015-05-12 17:42:20,24.971496,121.536296,4
2015-05-12 17:47:20,24.971496,121.536296,4
2015-05-12 17:57:20,24.971496,121.536296,4
2015-05-12 18:02:20,24.971496,121.536296,4
2015-05-12 18:07:20,24.971496,121.536296,4
2015-05-12 18:17:20,24.971496,121.536296,4
2015-05-12 18:27:33,24.971496,121.536296,4
2015-05-12 18:32:20,24.971496,121.536296,4
2015-05-12 18:37:20,24.971496,121.536296,4
2015-05-12 18:42:20,24.971496,121.536296,4
2015-05-12 18:47:20,24.971496,121.536296,4
2015-05-12 19:02:20,24.971496,121.536296,5
2015-05-12 19:07:20,24.971496,121.536296,6
2015-05-12 19:17:20,24.971496,121.536296,4
2015-05-12 19:22:20,24.971496,121.536296,4
2015-05-12 19:27:20,24.971496,121.536296,4
2015-05-12 19:32:20,24.971496,121.536296,4
2015-05-12 19:42:20,24.971496,121.536296,4
2015-05-12 19:52:20,24.971496,121.536296,4
2015-05-12 19:57:20,24.971496,121.536296,4
2015-05-12 20:02:20,24.971496,121.536296,4
2015-05-12 20:17:20,24.971496,121.536296,4
2015-05-12 20:22:20,24.971496,121.536296,4
2015-05-12 20:27:20,24.971496,121.536296,4
2015-05-12 20:32:20,24.971496,121.536296,4
2015-05-12 20:37:20,24.971496,121.536296,4
2015-05-12 20:42:20,24.971496,121.536296,4
2015-05-12 20:47:20,24.971496,121.536296,4
2015-05-12 20:57:20,24.971496,121.536296,4
2015-05-12 21:02:20,24.971496,121.536296,4
2015-05-12 21:07:20,24.971496,121.536296,5
2015-05-12 21:22:20,24.971496,121.536296,4
2015-05-12 21:32:20,24.971496,121.536296,4
2015-05-12 21:37:20,24.971496,121.536296,4
2015-05-12 21:42:20,24.971496,121.536296,4
2015-05-12 21:47:20,24.971496,121.536296,4
2015-05-12 21:57:19,24.971496,121.536296,4
2015-05-12 22:07:20,24.971496,121.536296,4
2015-05-12 22:17:20,24.971496,121.536296,4
2015-05-12 22:22:20,24.971496,121.536296,4
2015-05-12 22:37:20,24.971496,121.536296,4
2015-05-12 22:42:20,24.971496,121.536296,4
2015-05-12 22:47:20,24.971496,121.536296,4
2015-05-12 22:52:20,24.971496,121.536296,4
2015-05-12 22:57:20,24.971496,121.536296,4
2015-05-12 23:02:20,24.971496,121.536296,4
2015-05-12 23:07:20,24.971496,121.536296,4
2015-05-12 23:17:20,24.971496,121.536296,6
2015-05-12 23:22:20,24.971496,121.536296,4
2015-05-12 23:37:20,24.971496,121.536296,4
2015-05-12 23:57:20,24.971496,121.536296,4
2015-05-13 00:22:20,24.971496,121.536296,4
2015-05-12 00:37:07,24.972127,121.53955400000001,4
2015-05-12 05:16:43,24.972127,121.53955400000001,4
2015-05-12 06:16:43,24.972127,121.53955400000001,4
2015-05-12 06:21:43,24.972127,121.53955400000001,4
2015-05-12 07:16:43,24.972127,121.53955400000001,4
2015-05-12 07:21:43,24.972127,121.53955400000001,4
2015-05-12 07:36:43,24.972127,121.53955400000001,4
2015-05-12 08:37:08,24.972127,121.53955400000001,4
2015-05-12 08:56:43,24.972127,121.53955400000001,4
2015-05-12 09:16:43,24.972127,121.53955400000001,4
2015-05-12 09:26:43,24.972127,121.53955400000001,4
2015-05-12 09:41:43,24.972127,121.53955400000001,4
2015-05-12 09:46:43,24.972127,121.53955400000001,4
2015-05-12 09:56:43,24.972127,121.53955400000001,4
2015-05-12 10:01:43,24.972127,121.53955400000001,4
2015-05-12 10:11:43,24.972127,121.53955400000001,4
2015-05-12 10:36:44,24.972127,121.53955400000001,4
2015-05-12 10:41:43,24.972127,121.53955400000001,4
2015-05-12 11:06:45,24.972127,121.53955400000001,4
2015-05-12 11:21:45,24.972127,121.53955400000001,4
2015-05-12 11:26:45,24.972127,121.53955400000001,4
2015-05-12 11:36:45,24.972127,121.53955400000001,4
2015-05-12 11:51:53,24.972127,121.53955400000001,4
2015-05-12 11:56:45,24.972127,121.53955400000001,4
2015-05-12 12:01:45,24.972127,121.53955400000001,4
2015-05-12 12:11:45,24.972127,121.53955400000001,4
2015-05-12 12:16:45,24.972127,121.53955400000001,4
2015-05-12 12:42:39,24.972127,121.53955400000001,4
2015-05-12 12:52:39,24.972127,121.53955400000001,4
2015-05-12 13:02:39,24.972127,121.53955400000001,4
2015-05-12 13:07:40,24.972127,121.53955400000001,4
2015-05-12 13:12:40,24.972127,121.53955400000001,4
2015-05-12 13:17:39,24.972127,121.53955400000001,4
2015-05-12 13:22:39,24.972127,121.53955400000001,4
2015-05-12 13:27:39,24.972127,121.53955400000001,4
2015-05-12 13:42:39,24.972127,121.53955400000001,4
2015-05-12 13:52:39,24.972127,121.53955400000001,4
2015-05-12 14:12:39,24.972127,121.53955400000001,4
2015-05-12 14:17:39,24.972127,121.53955400000001,4
2015-05-12 14:27:40,24.972127,121.53955400000001,4
2015-05-12 14:37:40,24.972127,121.53955400000001,4
2015-05-12 14:42:39,24.972127,121.53955400000001,4
2015-05-12 14:47:39,24.972127,121.53955400000001,4
2015-05-12 14:52:39,24.972127,121.53955400000001,4
2015-05-12 14:57:39,24.972127,121.53955400000001,4
2015-05-12 15:02:39,24.972127,121.53955400000001,4
2015-05-12 15:07:39,24.972127,121.53955400000001,4
2015-05-12 15:12:39,24.972127,121.53955400000001,4
2015-05-12 15:27:39,24.972127,121.53955400000001,4
2015-05-12 15:37:39,24.972127,121.53955400000001,4
2015-05-12 15:46:39,24.972127,121.53955400000001,4
2015-05-12 16:02:39,24.972127,121.53955400000001,4
2015-05-12 16:07:39,24.972127,121.53955400000001,4
2015-05-12 16:12:40,24.972127,121.53955400000001,4
2015-05-12 16:27:40,24.972127,121.53955400000001,4
2015-05-12 16:38:03,24.972127,121.53955400000001,4
2015-05-12 16:47:40,24.972127,121.53955400000001,4
2015-05-12 16:52:40,24.972127,121.53955400000001,4
2015-05-12 16:57:39,24.972127,121.53955400000001,4
2015-05-12 17:02:40,24.972127,121.53955400000001,5
2015-05-12 17:07:40,24.972127,121.53955400000001,4
2015-05-12 17:12:39,24.972127,121.53955400000001,4
2015-05-12 17:27:39,24.972127,121.53955400000001,4
2015-05-12 17:37:39,24.972127,121.53955400000001,4
2015-05-12 17:42:39,24.972127,121.53955400000001,4
2015-05-12 17:47:39,24.972127,121.53955400000001,4
2015-05-12 17:57:39,24.972127,121.53955400000001,4
2015-05-12 18:02:39,24.972127,121.53955400000001,4
2015-05-12 18:07:39,24.972127,121.53955400000001,4
2015-05-12 18:12:39,24.972127,121.53955400000001,4
2015-05-12 18:22:39,24.972127,121.53955400000001,4
2015-05-12 18:27:39,24.972127,121.53955400000001,4
2015-05-12 18:37:39,24.972127,121.53955400000001,4
2015-05-12 18:42:39,24.972127,121.53955400000001,4
2015-05-12 18:47:39,24.972127,121.53955400000001,4
2015-05-12 18:52:39,24.972127,121.53955400000001,4
2015-05-12 19:02:39,24.972127,121.53955400000001,4
2015-05-12 19:07:39,24.972127,121.53955400000001,4
2015-05-12 19:12:39,24.972127,121.53955400000001,4
2015-05-12 19:17:39,24.972127,121.53955400000001,4
2015-05-12 19:22:39,24.972127,121.53955400000001,4
2015-05-12 19:27:39,24.972127,121.53955400000001,4
2015-05-12 19:37:39,24.972127,121.53955400000001,4
2015-05-12 19:42:39,24.972127,121.53955400000001,4
2015-05-12 19:47:39,24.972127,121.53955400000001,4
2015-05-12 19:52:39,24.972127,121.53955400000001,4
2015-05-12 20:22:39,24.972127,121.53955400000001,4
2015-05-12 20:27:39,24.972127,121.53955400000001,4
2015-05-12 20:37:39,24.972127,121.53955400000001,4
2015-05-12 20:42:39,24.972127,121.53955400000001,4
2015-05-12 20:47:39,24.972127,121.53955400000001,4
2015-05-12 20:52:39,24.972127,121.53955400000001,4
2015-05-12 20:57:39,24.972127,121.53955400000001,4
2015-05-12 21:02:39,24.972127,121.53955400000001,4
2015-05-12 21:12:39,24.972127,121.53955400000001,4
2015-05-12 21:17:39,24.972127,121.53955400000001,4
2015-05-12 21:22:39,24.972127,121.53955400000001,6
2015-05-12 21:27:39,24.972127,121.53955400000001,5
2015-05-12 21:42:39,24.972127,121.53955400000001,4
2015-05-12 21:47:39,24.972127,121.53955400000001,4
2015-05-12 21:52:39,24.972127,121.53955400000001,4
2015-05-12 21:57:39,24.972127,121.53955400000001,4
2015-05-12 22:02:39,24.972127,121.53955400000001,4
2015-05-12 22:07:39,24.972127,121.53955400000001,4
2015-05-12 22:12:39,24.972127,121.53955400000001,4
2015-05-12 22:17:39,24.972127,121.53955400000001,4
2015-05-12 22:57:39,24.972127,121.53955400000001,4
2015-05-12 23:02:39,24.972127,121.53955400000001,4
2015-05-12 23:07:39,24.972127,121.53955400000001,4
2015-05-12 23:12:39,24.972127,121.53955400000001,4
2015-05-12 23:27:39,24.972127,121.53955400000001,4
2015-05-12 23:42:39,24.972127,121.53955400000001,4
2015-05-12 23:52:39,24.972127,121.53955400000001,4
2015-05-13 00:12:39,24.972127,121.53955400000001,4
2015-05-13 00:17:39,24.972127,121.53955400000001,4
2015-05-12 01:02:06,24.974181,121.534209,4
2015-05-12 05:21:38,24.974181,121.534209,4
2015-05-12 06:26:38,24.974181,121.534209,4
2015-05-12 06:46:38,24.974181,121.534209,4
2015-05-12 08:16:38,24.974181,121.534209,4
2015-05-12 08:26:38,24.974181,121.534209,6
2015-05-12 08:31:38,24.974181,121.534209,4
2015-05-12 08:41:37,24.974181,121.534209,4
2015-05-12 09:21:37,24.974181,121.534209,4
2015-05-12 09:41:37,24.974181,121.534209,4
2015-05-12 10:06:37,24.974181,121.534209,4
2015-05-12 10:11:37,24.974181,121.534209,4
2015-05-12 10:16:37,24.974181,121.534209,4
2015-05-12 10:36:38,24.974181,121.534209,4
2015-05-12 10:46:37,24.974181,121.534209,4
2015-05-12 10:56:39,24.974181,121.534209,2
2015-05-12 11:01:39,24.974181,121.534209,4
2015-05-12 11:06:39,24.974181,121.534209,4
2015-05-12 11:41:39,24.974181,121.534209,4
2015-05-12 11:56:39,24.974181,121.534209,4
2015-05-12 12:01:39,24.974181,121.534209,4
2015-05-12 12:11:39,24.974181,121.534209,4
2015-05-12 12:16:39,24.974181,121.534209,4
2015-05-12 12:31:39,24.974181,121.534209,4
2015-05-12 12:57:34,24.974181,121.534209,4
2015-05-12 13:07:34,24.974181,121.534209,4
2015-05-12 13:12:34,24.974181,121.534209,4
2015-05-12 13:17:34,24.974181,121.534209,4
2015-05-12 13:22:34,24.974181,121.534209,4
2015-05-12 13:27:34,24.974181,121.534209,4
2015-05-12 13:32:35,24.974181,121.534209,4
2015-05-12 13:42:34,24.974181,121.534209,4
2015-05-12 13:57:34,24.974181,121.534209,4
2015-05-12 14:17:34,24.974181,121.534209,4
2015-05-12 14:22:34,24.974181,121.534209,4
2015-05-12 14:27:34,24.974181,121.534209,4
2015-05-12 14:37:34,24.974181,121.534209,4
2015-05-12 14:47:37,24.974181,121.534209,4
2015-05-12 15:02:35,24.974181,121.534209,4
2015-05-12 15:07:35,24.974181,121.534209,4
2015-05-12 15:22:35,24.974181,121.534209,4
2015-05-12 15:27:35,24.974181,121.534209,4
2015-05-12 15:32:35,24.974181,121.534209,4
2015-05-12 15:37:35,24.974181,121.534209,4
2015-05-12 15:42:35,24.974181,121.534209,4
2015-05-12 16:02:34,24.974181,121.534209,4
2015-05-12 16:07:34,24.974181,121.534209,4
2015-05-12 16:12:34,24.974181,121.534209,6
2015-05-12 16:17:34,24.974181,121.534209,4
2015-05-12 16:22:34,24.974181,121.534209,4
2015-05-12 16:27:34,24.974181,121.534209,4
2015-05-12 16:38:03,24.974181,121.534209,4
2015-05-12 16:42:35,24.974181,121.534209,2
2015-05-12 16:47:35,24.974181,121.534209,4
2015-05-12 17:07:34,24.974181,121.534209,4
2015-05-12 17:12:34,24.974181,121.534209,4
2015-05-12 17:22:34,24.974181,121.534209,4
2015-05-12 17:27:34,24.974181,121.534209,4
2015-05-12 17:32:34,24.974181,121.534209,4
2015-05-12 17:37:34,24.974181,121.534209,4
2015-05-12 17:42:34,24.974181,121.534209,4
2015-05-12 17:47:34,24.974181,121.534209,4
2015-05-12 17:57:34,24.974181,121.534209,4
2015-05-12 18:02:34,24.974181,121.534209,4
2015-05-12 18:07:34,24.974181,121.534209,4
2015-05-12 18:12:34,24.974181,121.534209,4
2015-05-12 18:17:34,24.974181,121.534209,4
2015-05-12 18:22:34,24.974181,121.534209,4
2015-05-12 18:27:34,24.974181,121.534209,4
2015-05-12 18:32:34,24.974181,121.534209,4
2015-05-12 18:37:34,24.974181,121.534209,4
2015-05-12 18:42:34,24.974181,121.534209,4
2015-05-12 18:47:34,24.974181,121.534209,4
2015-05-12 18:57:34,24.974181,121.534209,4
2015-05-12 19:02:34,24.974181,121.534209,4
2015-05-12 19:07:34,24.974181,121.534209,4
2015-05-12 19:22:34,24.974181,121.534209,7
2015-05-12 19:27:35,24.974181,121.534209,5
2015-05-12 19:32:35,24.974181,121.534209,4
2015-05-12 19:37:34,24.974181,121.534209,4
2015-05-12 19:47:34,24.974181,121.534209,4
2015-05-12 19:57:34,24.974181,121.534209,4
2015-05-12 20:02:34,24.974181,121.534209,4
2015-05-12 20:07:34,24.974181,121.534209,4
2015-05-12 20:17:35,24.974181,121.534209,4
2015-05-12 20:22:35,24.974181,121.534209,4
2015-05-12 20:27:35,24.974181,121.534209,4
2015-05-12 20:32:35,24.974181,121.534209,4
2015-05-12 20:57:35,24.974181,121.534209,4
2015-05-12 21:02:34,24.974181,121.534209,4
2015-05-12 21:07:34,24.974181,121.534209,4
2015-05-12 21:12:34,24.974181,121.534209,4
2015-05-12 21:22:34,24.974181,121.534209,4
2015-05-12 21:27:34,24.974181,121.534209,4
2015-05-12 21:32:34,24.974181,121.534209,4
2015-05-12 21:37:34,24.974181,121.534209,4
2015-05-12 21:42:34,24.974181,121.534209,4
2015-05-12 21:57:34,24.974181,121.534209,4
2015-05-12 22:02:34,24.974181,121.534209,4
2015-05-12 22:07:34,24.974181,121.534209,4
2015-05-12 22:12:34,24.974181,121.534209,4
2015-05-12 22:27:34,24.974181,121.534209,4
2015-05-12 22:32:34,24.974181,121.534209,4
2015-05-12 22:47:34,24.974181,121.534209,4
2015-05-12 22:57:34,24.974181,121.534209,4
2015-05-12 23:07:34,24.974181,121.534209,4
2015-05-12 23:22:34,24.974181,121.534209,4
2015-05-12 23:27:34,24.974181,121.534209,4
2015-05-12 23:32:34,24.974181,121.534209,4
2015-05-12 23:42:34,24.974181,121.534209,4
2015-05-12 23:57:34,24.974181,121.534209,4
2015-05-13 00:12:34,24.974181,121.534209,4
2015-05-13 00:17:34,24.974181,121.534209,4
2015-05-13 00:32:34,24.974181,121.534209,5
2015-05-12 01:01:29,24.974272,121.54277900000001,4
2015-05-12 02:01:32,24.974272,121.54277900000001,4
2015-05-12 02:41:29,24.974272,121.54277900000001,4
2015-05-12 06:16:44,24.974272,121.54277900000001,4
2015-05-12 06:31:44,24.974272,121.54277900000001,4
2015-05-12 06:36:44,24.974272,121.54277900000001,4
2015-05-12 06:41:44,24.974272,121.54277900000001,4
2015-05-12 07:01:44,24.974272,121.54277900000001,4
2015-05-12 07:16:44,24.974272,121.54277900000001,4
2015-05-12 07:21:44,24.974272,121.54277900000001,4
2015-05-12 08:16:44,24.974272,121.54277900000001,4
2015-05-12 08:21:44,24.974272,121.54277900000001,4
2015-05-12 08:51:44,24.974272,121.54277900000001,4
2015-05-12 09:26:44,24.974272,121.54277900000001,4
2015-05-12 09:36:44,24.974272,121.54277900000001,4
2015-05-12 09:51:44,24.974272,121.54277900000001,4
2015-05-12 09:56:44,24.974272,121.54277900000001,4
2015-05-12 10:01:44,24.974272,121.54277900000001,4
2015-05-12 10:06:45,24.974272,121.54277900000001,4
2015-05-12 10:26:45,24.974272,121.54277900000001,4
2015-05-12 10:36:45,24.974272,121.54277900000001,4
2015-05-12 10:51:47,24.974272,121.54277900000001,4
2015-05-12 10:56:47,24.974272,121.54277900000001,4
2015-05-12 11:06:47,24.974272,121.54277900000001,4
2015-05-12 11:21:47,24.974272,121.54277900000001,4
2015-05-12 11:36:47,24.974272,121.54277900000001,4
2015-05-12 11:41:47,24.974272,121.54277900000001,4
2015-05-12 11:56:47,24.974272,121.54277900000001,4
2015-05-12 12:16:46,24.974272,121.54277900000001,4
2015-05-12 12:21:46,24.974272,121.54277900000001,4
2015-05-12 12:26:46,24.974272,121.54277900000001,4
2015-05-12 12:31:46,24.974272,121.54277900000001,4
2015-05-12 12:42:42,24.974272,121.54277900000001,4
2015-05-12 12:47:42,24.974272,121.54277900000001,4
2015-05-12 12:52:42,24.974272,121.54277900000001,4
2015-05-12 12:57:41,24.974272,121.54277900000001,4
2015-05-12 13:02:41,24.974272,121.54277900000001,4
2015-05-12 13:07:41,24.974272,121.54277900000001,4
2015-05-12 13:17:41,24.974272,121.54277900000001,4
2015-05-12 13:22:41,24.974272,121.54277900000001,4
2015-05-12 13:27:41,24.974272,121.54277900000001,4
2015-05-12 13:37:41,24.974272,121.54277900000001,4
2015-05-12 13:42:41,24.974272,121.54277900000001,4
2015-05-12 13:47:41,24.974272,121.54277900000001,4
2015-05-12 13:52:41,24.974272,121.54277900000001,4
2015-05-12 14:02:41,24.974272,121.54277900000001,4
2015-05-12 14:07:41,24.974272,121.54277900000001,3
2015-05-12 14:22:41,24.974272,121.54277900000001,4
2015-05-12 14:32:41,24.974272,121.54277900000001,4
2015-05-12 14:37:41,24.974272,121.54277900000001,4
2015-05-12 14:42:41,24.974272,121.54277900000001,4
2015-05-12 14:47:41,24.974272,121.54277900000001,4
2015-05-12 14:57:41,24.974272,121.54277900000001,4
2015-05-12 15:02:41,24.974272,121.54277900000001,4
2015-05-12 15:07:41,24.974272,121.54277900000001,4
2015-05-12 15:22:41,24.974272,121.54277900000001,4
2015-05-12 15:32:41,24.974272,121.54277900000001,4
2015-05-12 15:37:41,24.974272,121.54277900000001,4
2015-05-12 15:46:41,24.974272,121.54277900000001,4
2015-05-12 15:57:41,24.974272,121.54277900000001,3
2015-05-12 16:02:41,24.974272,121.54277900000001,3
2015-05-12 16:07:41,24.974272,121.54277900000001,4
2015-05-12 16:27:41,24.974272,121.54277900000001,3
2015-05-12 16:32:41,24.974272,121.54277900000001,4
2015-05-12 16:38:02,24.974272,121.54277900000001,4
2015-05-12 16:47:41,24.974272,121.54277900000001,4
2015-05-12 16:52:41,24.974272,121.54277900000001,4
2015-05-12 16:57:41,24.974272,121.54277900000001,4
2015-05-12 17:02:41,24.974272,121.54277900000001,4
2015-05-12 17:07:41,24.974272,121.54277900000001,4
2015-05-12 17:17:44,24.974272,121.54277900000001,4
2015-05-12 17:22:41,24.974272,121.54277900000001,4
2015-05-12 17:32:41,24.974272,121.54277900000001,4
2015-05-12 17:42:41,24.974272,121.54277900000001,4
2015-05-12 17:47:41,24.974272,121.54277900000001,4
2015-05-12 17:52:41,24.974272,121.54277900000001,4
2015-05-12 18:17:41,24.974272,121.54277900000001,4
2015-05-12 18:22:41,24.974272,121.54277900000001,4
2015-05-12 18:27:41,24.974272,121.54277900000001,4
2015-05-12 18:32:41,24.974272,121.54277900000001,4
2015-05-12 18:37:41,24.974272,121.54277900000001,5
2015-05-12 18:42:41,24.974272,121.54277900000001,4
2015-05-12 18:47:41,24.974272,121.54277900000001,4
2015-05-12 18:52:41,24.974272,121.54277900000001,4
2015-05-12 18:57:41,24.974272,121.54277900000001,4
2015-05-12 19:02:41,24.974272,121.54277900000001,4
2015-05-12 19:07:41,24.974272,121.54277900000001,4
2015-05-12 19:22:41,24.974272,121.54277900000001,4
2015-05-12 19:27:41,24.974272,121.54277900000001,4
2015-05-12 19:37:41,24.974272,121.54277900000001,4
2015-05-12 19:42:41,24.974272,121.54277900000001,5
2015-05-12 19:47:41,24.974272,121.54277900000001,4
2015-05-12 19:52:41,24.974272,121.54277900000001,4
2015-05-12 19:57:41,24.974272,121.54277900000001,4
2015-05-12 20:02:41,24.974272,121.54277900000001,4
2015-05-12 20:07:41,24.974272,121.54277900000001,4
2015-05-12 20:17:41,24.974272,121.54277900000001,4
2015-05-12 20:27:41,24.974272,121.54277900000001,4
2015-05-12 20:37:41,24.974272,121.54277900000001,4
2015-05-12 20:42:41,24.974272,121.54277900000001,4
2015-05-12 20:47:41,24.974272,121.54277900000001,4
2015-05-12 20:52:41,24.974272,121.54277900000001,4
2015-05-12 20:57:41,24.974272,121.54277900000001,5
2015-05-12 21:02:41,24.974272,121.54277900000001,4
2015-05-12 21:07:41,24.974272,121.54277900000001,4
